CustomerID,Gender,Location,Tenure_Months
12220,Male,Miami,55
12221,Female,Chicago,51
12222,Male,Chicago,43
12223,Female,Chicago,8
12224,Male,Houston,22
12225,Female,Miami,4
12226,Male,New York,11
12227,Male,Los Angeles,8
12228,Male,New York,9
12229,Male,Houston,26
12230,Female,Chicago,2
12231,Female,Los Angeles,16
12232,Male,Houston,31
12233,Female,Houston,6
12234,Male,Houston,53
12235,Male,Los Angeles,21
12236,Female,Los Angeles,26
12237,Male,Miami,59
12238,Male,Miami,19
12239,Female,New York,28
12240,Male,Los Angeles,8
12241,Male,Los Angeles,14
12242,Male,Los Angeles,24
12243,Male,Miami,48
12244,Female,Houston,44
12245,Female,Chicago,37
12246,Female,Miami,56
12247,Male,Los Angeles,26
12248,Male,Miami,31
12249,Female,New York,56
12250,Male,Los Angeles,51
12251,Male,New York,32
12252,Male,Los Angeles,50
12253,Male,Miami,41
12254,Female,Houston,2
12255,Female,Chicago,25
12256,Female,New York,52
12257,Male,Miami,44
12258,Female,Houston,2
12259,Female,Miami,42
12260,Male,New York,1
12261,Male,Chicago,36
12262,Female,Miami,57
12263,Female,Los Angeles,12
12264,Female,Houston,9
12265,Female,Miami,36
12266,Male,Houston,41
12267,Female,Los Angeles,28
12268,Female,Chicago,38
12269,Male,Chicago,33
12270,Female,Los Angeles,42
12271,Male,Houston,46
12272,Male,Miami,22
12273,Male,Los Angeles,25
12274,Female,New York,18
12275,Female,Houston,6
12276,Male,Chicago,18
12277,Female,Los Angeles,52
12278,Female,Chicago,16
12279,Male,Houston,15
12280,Male,Chicago,48
12281,Female,Los Angeles,8
12282,Male,Houston,13
12283,Female,New York,55
12284,Female,Los Angeles,43
12285,Female,Miami,57
12286,Female,Los Angeles,7
12287,Male,Houston,17
12288,Male,Los Angeles,50
12289,Male,New York,32
12290,Male,New York,22
12291,Female,Miami,55
12292,Female,Chicago,51
12293,Male,Houston,57
12294,Female,Houston,13
12295,Female,Chicago,47
12296,Female,New York,23
12297,Male,New York,54
12298,Male,Los Angeles,29
12299,Male,Miami,22
12300,Female,Miami,1
12301,Male,Miami,29
12302,Male,Los Angeles,48
12303,Male,Miami,5
12304,Male,Chicago,58
12305,Male,Los Angeles,35
12306,Male,Chicago,55
12307,Female,Los Angeles,10
12308,Female,Miami,19
12309,Male,Chicago,37
12310,Male,Chicago,7
12311,Female,Chicago,46
12312,Female,Los Angeles,35
12313,Male,Houston,45
12314,Male,Miami,13
12315,Male,Chicago,10
12316,Male,Houston,2
12317,Female,Miami,6
12318,Male,Miami,8
12319,Male,Chicago,36
12320,Male,Chicago,25
12321,Male,Los Angeles,44
12322,Female,Houston,47
12323,Female,Houston,40
12324,Female,Chicago,7
12325,Male,Miami,46
12326,Male,Chicago,23
12327,Female,Miami,19
12328,Male,Miami,46
12329,Male,Chicago,22
12330,Female,New York,13
12331,Female,Houston,21
12332,Female,Miami,1
12333,Female,Miami,59
12334,Male,New York,19
12335,Male,Los Angeles,33
12336,Female,New York,4
12337,Male,New York,42
12338,Female,Miami,3
12339,Female,Houston,27
12340,Male,New York,52
12341,Female,Los Angeles,41
12342,Male,Chicago,35
12343,Male,New York,28
12344,Male,New York,6
12345,Male,Los Angeles,6
12346,Female,Houston,55
12347,Male,New York,57
12348,Female,New York,44
12349,Female,Houston,23
12350,Female,Los Angeles,33
12351,Female,New York,16
12352,Male,Houston,24
12353,Male,New York,5
12354,Female,Chicago,41
12355,Female,Miami,42
12356,Male,Chicago,13
12357,Female,New York,47
12358,Male,Los Angeles,12
12359,Female,Miami,5
12360,Male,Chicago,37
12361,Female,Houston,31
12362,Female,Los Angeles,28
12363,Male,Chicago,28
12364,Female,Houston,30
12365,Female,New York,18
12366,Male,Houston,44
12367,Female,Chicago,27
12368,Male,Chicago,35
12369,Male,New York,26
12370,Female,Houston,57
12371,Female,Houston,39
12372,Female,New York,49
12373,Female,Houston,51
12374,Female,New York,18
12375,Female,Los Angeles,33
12376,Female,Chicago,25
12377,Male,Los Angeles,56
12378,Female,Miami,31
12379,Male,Miami,37
12380,Female,Miami,59
12381,Female,New York,2
12382,Male,Houston,33
12383,Female,Los Angeles,39
12384,Female,Los Angeles,43
12385,Male,Los Angeles,43
12386,Female,Los Angeles,32
12387,Female,Miami,18
12388,Female,Los Angeles,17
12389,Male,Houston,34
12390,Female,Miami,39
12391,Female,Los Angeles,7
12392,Female,New York,42
12393,Female,Chicago,54
12394,Male,Chicago,53
12395,Male,Chicago,35
12396,Female,Miami,30
12397,Female,Los Angeles,12
12398,Male,Miami,35
12399,Male,Houston,11
12400,Female,New York,44
12401,Male,New York,57
12402,Female,Chicago,4
12403,Male,Chicago,25
12404,Male,Chicago,48
12405,Male,Los Angeles,32
12406,Male,Houston,20
12407,Female,Houston,50
12408,Male,Houston,31
12409,Male,Houston,4
12410,Female,Chicago,54
12411,Male,New York,38
12412,Male,Chicago,53
12413,Female,Houston,47
12414,Male,Chicago,1
12415,Female,Houston,3
12416,Female,Miami,37
12417,Female,New York,22
12418,Female,Miami,17
12419,Male,Los Angeles,14
12420,Female,Chicago,41
12421,Male,Los Angeles,35
12422,Male,Chicago,58
12423,Male,Miami,13
12424,Male,Houston,35
12425,Male,Houston,43
12426,Male,Chicago,2
12427,Male,Houston,56
12428,Male,Miami,47
12429,Male,Houston,13
12430,Male,Miami,51
12431,Female,Los Angeles,54
12432,Female,Miami,16
12433,Female,New York,18
12434,Male,New York,7
12435,Female,New York,45
12436,Female,Chicago,36
12437,Female,Chicago,41
12438,Male,Chicago,30
12439,Male,Miami,42
12440,Male,Chicago,41
12441,Male,Los Angeles,7
12442,Female,New York,15
12443,Female,Miami,40
12444,Female,New York,19
12445,Female,Chicago,43
12446,Male,Miami,37
12447,Male,Houston,2
12448,Male,Los Angeles,42
12449,Female,Chicago,48
12450,Male,Chicago,55
12451,Male,Los Angeles,13
12452,Female,Los Angeles,40
12453,Female,Houston,41
12454,Male,Chicago,43
12455,Male,Chicago,43
12456,Male,New York,55
12457,Male,Miami,58
12458,Male,Miami,31
12459,Male,New York,16
12460,Female,Miami,42
12461,Female,Los Angeles,56
12462,Female,Miami,44
12463,Male,Miami,57
12464,Female,New York,6
12465,Male,Houston,28
12466,Male,Miami,32
12467,Female,Miami,44
12468,Male,Houston,10
12469,Male,New York,50
12470,Female,Houston,18
12471,Female,New York,4
12472,Female,Los Angeles,9
12473,Male,New York,7
12474,Female,Los Angeles,50
12475,Female,Los Angeles,8
12476,Male,New York,43
12477,Female,Chicago,7
12478,Female,New York,41
12479,Female,Miami,40
12480,Male,Miami,3
12481,Male,Chicago,17
12482,Male,Los Angeles,2
12483,Male,Chicago,15
12484,Female,Miami,46
12485,Male,Chicago,29
12486,Male,New York,50
12487,Female,Chicago,48
12488,Female,Los Angeles,52
12489,Female,New York,22
12490,Male,Houston,4
12491,Male,Miami,57
12492,Male,Miami,52
12493,Female,Chicago,6
12494,Female,New York,38
12495,Male,Houston,26
12496,Female,New York,11
12497,Female,Miami,26
12498,Female,New York,17
12499,Male,Houston,24
12500,Female,Chicago,28
12501,Female,Los Angeles,35
12502,Male,New York,31
12503,Male,Los Angeles,13
12504,Female,Miami,54
12505,Female,Chicago,35
12506,Male,Chicago,16
12507,Male,New York,15
12508,Female,Chicago,43
12509,Female,New York,18
12510,Female,New York,47
12511,Female,Los Angeles,37
12512,Male,Chicago,48
12513,Female,New York,48
12514,Female,Los Angeles,49
12515,Male,Houston,41
12516,Female,Los Angeles,27
12517,Male,Los Angeles,55
12518,Female,New York,35
12519,Female,Miami,52
12520,Male,Miami,45
12521,Male,Miami,54
12522,Female,Los Angeles,35
12523,Female,New York,28
12524,Female,Chicago,39
12525,Male,Los Angeles,38
12526,Female,Los Angeles,9
12527,Male,New York,12
12528,Male,Houston,15
12529,Female,Los Angeles,21
12530,Male,Houston,52
12531,Female,Houston,35
12532,Female,Miami,42
12533,Female,New York,33
12534,Female,Houston,51
12535,Female,New York,19
12536,Male,Miami,55
12537,Male,New York,23
12538,Female,Los Angeles,13
12539,Female,Houston,44
12540,Male,New York,1
12541,Male,Chicago,51
12542,Male,New York,29
12543,Male,Houston,24
12544,Female,Miami,16
12545,Female,Miami,25
12546,Male,Houston,55
12547,Female,Los Angeles,23
12548,Male,Los Angeles,28
12549,Female,Miami,47
12550,Male,Miami,16
12551,Female,Houston,43
12552,Male,Los Angeles,56
12553,Male,Miami,38
12554,Female,Los Angeles,11
12555,Male,Miami,3
12556,Female,New York,15
12557,Female,Chicago,1
12558,Male,New York,7
12559,Female,Miami,1
12560,Female,Chicago,49
12561,Female,Chicago,32
12562,Female,Miami,9
12563,Female,Miami,29
12564,Male,Los Angeles,26
12565,Female,Miami,23
12566,Female,Houston,45
12567,Female,Miami,43
12568,Female,Houston,29
12569,Female,Miami,52
12570,Male,Los Angeles,38
12571,Female,Houston,33
12572,Male,New York,7
12573,Male,Houston,12
12574,Male,Los Angeles,31
12575,Male,Houston,32
12576,Female,Miami,54
12577,Male,Miami,20
12578,Male,Los Angeles,55
12579,Female,Chicago,51
12580,Female,Miami,17
12581,Female,New York,36
12582,Male,Los Angeles,3
12583,Female,Houston,1
12584,Female,Houston,50
12585,Male,New York,27
12586,Female,Miami,53
12587,Female,Los Angeles,47
12588,Female,New York,40
12589,Female,Miami,33
12590,Male,Los Angeles,20
12591,Female,Houston,14
12592,Female,Los Angeles,36
12593,Male,Chicago,5
12594,Female,Los Angeles,23
12595,Male,Chicago,45
12596,Female,Los Angeles,56
12597,Male,Chicago,15
12598,Male,Houston,6
12599,Male,Miami,33
12600,Male,Chicago,55
12601,Female,Chicago,19
12602,Male,Houston,13
12603,Female,Chicago,29
12604,Male,New York,6
12605,Male,Houston,15
12606,Male,New York,16
12607,Female,Houston,24
12608,Male,Chicago,23
12609,Female,New York,48
12610,Female,Chicago,10
12611,Female,Houston,54
12612,Female,Chicago,41
12613,Female,New York,41
12614,Female,New York,49
12615,Female,Chicago,17
12616,Female,Los Angeles,49
12617,Female,Houston,56
12618,Male,Houston,44
12619,Male,Chicago,45
12620,Male,Los Angeles,30
12621,Male,New York,44
12622,Male,Miami,46
12623,Female,Miami,10
12624,Female,Chicago,55
12625,Female,Los Angeles,19
12626,Female,Los Angeles,29
12627,Female,Houston,2
12628,Female,New York,36
12629,Female,Los Angeles,19
12630,Male,Miami,7
12631,Male,New York,26
12632,Male,New York,15
12633,Male,Chicago,47
12634,Female,Los Angeles,56
12635,Female,Chicago,38
12636,Female,Los Angeles,3
12637,Male,Houston,38
12638,Female,Chicago,16
12639,Female,Chicago,2
12640,Female,Miami,31
12641,Male,Chicago,28
12642,Female,Los Angeles,7
12643,Male,Miami,30
12644,Male,Chicago,43
12645,Male,Chicago,58
12646,Male,Houston,7
12647,Female,Chicago,36
12648,Male,New York,29
12649,Male,Miami,24
12650,Female,New York,52
12651,Female,Miami,39
12652,Male,Houston,4
12653,Female,Chicago,29
12654,Male,Chicago,44
12655,Male,Chicago,5
12656,Male,Miami,55
12657,Male,Chicago,29
12658,Female,New York,30
12659,Male,Chicago,29
12660,Female,Houston,26
12661,Female,New York,19
12662,Female,Chicago,26
12663,Female,Chicago,37
12664,Male,Los Angeles,27
12665,Female,Miami,30
12666,Male,New York,51
12667,Female,Los Angeles,53
12668,Female,Houston,30
12669,Male,Miami,3
12670,Male,New York,59
12671,Male,Chicago,58
12672,Female,New York,43
12673,Female,Chicago,7
12674,Male,Miami,49
12675,Male,Chicago,57
12676,Male,Houston,9
12677,Male,Chicago,53
12678,Female,Houston,41
12679,Male,Miami,42
12680,Male,Miami,13
12681,Male,New York,15
12682,Male,Houston,54
12683,Female,Houston,5
12684,Male,Los Angeles,29
12685,Female,Los Angeles,35
12686,Male,Los Angeles,27
12687,Male,Chicago,27
12688,Female,Los Angeles,8
12689,Male,Houston,32
12690,Female,Chicago,20
12691,Female,Miami,10
12692,Male,New York,13
12693,Female,Los Angeles,29
12694,Female,Miami,35
12695,Female,Houston,54
12696,Female,New York,8
12697,Female,Miami,29
12698,Female,New York,31
12699,Female,Los Angeles,41
12700,Female,Houston,30
12701,Male,New York,22
12702,Male,Miami,21
12703,Female,Los Angeles,12
12704,Male,Los Angeles,11
12705,Female,Miami,2
12706,Female,Miami,50
12707,Male,New York,41
12708,Female,Chicago,2
12709,Female,Los Angeles,34
12710,Female,New York,3
12711,Female,Miami,16
12712,Male,New York,51
12713,Female,Miami,4
12714,Female,Houston,23
12715,Female,Miami,57
12716,Male,Miami,50
12717,Female,Miami,20
12718,Male,Chicago,25
12719,Male,Miami,30
12720,Female,Los Angeles,18
12721,Female,Los Angeles,42
12722,Male,New York,11
12723,Female,Chicago,29
12724,Male,New York,17
12725,Male,Los Angeles,26
12726,Female,Los Angeles,56
12727,Female,Houston,57
12728,Male,Miami,23
12729,Male,Los Angeles,56
12730,Male,New York,52
12731,Male,New York,48
12732,Female,Miami,20
12733,Female,Miami,45
12734,Female,Houston,2
12735,Female,Chicago,24
12736,Female,New York,31
12737,Male,Miami,27
12738,Female,New York,2
12739,Female,Miami,57
12740,Female,Los Angeles,14
12741,Female,New York,4
12742,Female,Los Angeles,49
12743,Male,New York,13
12744,Male,Chicago,36
12745,Male,Houston,35
12746,Female,Los Angeles,44
12747,Male,Miami,54
12748,Male,Chicago,55
12749,Female,New York,8
12750,Female,Los Angeles,2
12751,Female,New York,6
12752,Male,New York,31
12753,Male,New York,54
12754,Female,Houston,10
12755,Female,Houston,44
12756,Male,Miami,21
12757,Male,Los Angeles,42
12758,Female,Chicago,10
12759,Female,Chicago,23
12760,Male,Chicago,3
12761,Female,New York,32
12762,Male,Houston,20
12763,Male,Los Angeles,10
12764,Male,New York,29
12765,Male,Houston,41
12766,Female,Houston,52
12767,Female,Los Angeles,51
12768,Male,Los Angeles,46
12769,Male,Los Angeles,34
12770,Male,New York,37
12771,Male,Miami,20
12772,Male,Los Angeles,8
12773,Female,Miami,7
12774,Female,New York,6
12775,Female,Miami,11
12776,Female,Chicago,44
12777,Male,Miami,18
12778,Male,Los Angeles,51
12779,Male,New York,42
12780,Male,Los Angeles,57
12781,Male,Chicago,29
12782,Female,Los Angeles,25
12783,Male,Los Angeles,21
12784,Female,Los Angeles,46
12785,Female,Houston,3
12786,Female,Chicago,18
12787,Female,Los Angeles,24
12788,Male,Los Angeles,47
12789,Female,Los Angeles,38
12790,Female,New York,10
12791,Female,Houston,27
12792,Male,New York,12
12793,Male,Houston,7
12794,Male,Los Angeles,17
12795,Female,Chicago,1
12796,Female,Miami,58
12797,Male,Miami,50
12798,Female,Los Angeles,26
12799,Male,New York,15
12800,Male,Chicago,51
12801,Female,Houston,33
12802,Female,Los Angeles,37
12803,Female,Chicago,47
12804,Female,Chicago,31
12805,Male,Houston,35
12806,Male,Chicago,1
12807,Male,New York,8
12808,Male,New York,12
12809,Male,New York,59
12810,Female,Chicago,54
12811,Male,New York,57
12812,Male,Houston,19
12813,Male,Chicago,25
12814,Female,Miami,57
12815,Female,Chicago,32
12816,Female,Houston,12
12817,Female,Miami,13
12818,Male,Chicago,28
12819,Male,New York,1
12820,Female,Los Angeles,51
12821,Female,Los Angeles,6
12822,Male,New York,8
12823,Male,Los Angeles,4
12824,Female,Los Angeles,5
12825,Female,New York,25
12826,Female,New York,22
12827,Female,Chicago,28
12828,Male,Chicago,39
12829,Male,New York,23
12830,Male,Houston,4
12831,Female,Los Angeles,52
12832,Female,Chicago,4
12833,Male,Los Angeles,47
12834,Male,Miami,59
12835,Male,New York,21
12836,Male,Houston,37
12837,Female,Miami,56
12838,Male,Miami,41
12839,Male,Miami,2
12840,Male,New York,59
12841,Male,Chicago,7
12842,Male,New York,49
12843,Male,Chicago,16
12844,Male,Miami,17
12845,Female,Miami,20
12846,Female,Houston,58
12847,Female,Chicago,23
12848,Female,Miami,34
12849,Male,Los Angeles,11
12850,Female,Houston,34
12851,Female,New York,33
12852,Male,Houston,26
12853,Male,Los Angeles,2
12854,Female,Chicago,23
12855,Female,New York,41
12856,Male,New York,22
12857,Female,Chicago,58
12858,Male,Houston,34
12859,Male,Miami,15
12860,Male,Houston,10
12861,Male,Los Angeles,15
12862,Female,Miami,42
12863,Male,Houston,29
12864,Male,Chicago,57
12865,Female,Los Angeles,23
12866,Male,Los Angeles,59
12867,Female,Los Angeles,17
12868,Female,Miami,9
12869,Female,New York,50
12870,Male,Miami,36
12871,Female,Houston,9
12872,Female,New York,16
12873,Male,Houston,36
12874,Female,New York,48
12875,Female,Miami,51
12876,Female,Los Angeles,33
12877,Female,Chicago,55
12878,Female,Los Angeles,31
12879,Male,Miami,6
12880,Female,New York,10
12881,Female,Los Angeles,16
12882,Male,Miami,4
12883,Male,Houston,54
12884,Male,Chicago,22
12885,Female,Los Angeles,13
12886,Male,New York,16
12887,Female,Houston,52
12888,Female,Miami,29
12889,Male,Chicago,6
12890,Male,New York,26
12891,Female,Miami,11
12892,Male,Miami,24
12893,Female,Los Angeles,29
12894,Male,Los Angeles,3
12895,Male,New York,52
12896,Male,Miami,10
12897,Female,Los Angeles,1
12898,Male,Chicago,52
12899,Female,Chicago,43
12900,Female,Miami,26
12901,Female,Los Angeles,58
12902,Female,New York,12
12903,Male,New York,14
12904,Female,New York,25
12905,Female,Chicago,8
12906,Male,Los Angeles,43
12907,Female,Los Angeles,4
12908,Male,Chicago,28
12909,Female,New York,7
12910,Male,New York,10
12911,Female,Miami,51
12912,Male,Houston,57
12913,Female,Los Angeles,58
12914,Female,Los Angeles,36
12915,Male,Los Angeles,2
12916,Male,Houston,26
12917,Male,Miami,53
12918,Male,Houston,50
12919,Female,New York,14
12920,Female,New York,58
12921,Male,Los Angeles,16
12922,Female,Chicago,54
12923,Male,Los Angeles,43
12924,Male,Chicago,42
12925,Female,Houston,17
12926,Female,New York,46
12927,Female,Chicago,22
12928,Female,Houston,4
12929,Female,New York,19
12930,Female,Chicago,2
12931,Female,Los Angeles,39
12932,Male,Los Angeles,9
12933,Male,Los Angeles,19
12934,Male,Houston,16
12935,Male,Los Angeles,54
12936,Male,Miami,25
12937,Female,New York,48
12938,Male,Houston,18
12939,Male,Los Angeles,23
12940,Male,New York,53
12941,Male,Chicago,21
12942,Male,Los Angeles,11
12943,Male,New York,39
12944,Male,Miami,41
12945,Female,Chicago,4
12946,Female,Miami,25
12947,Male,New York,32
12948,Female,Miami,30
12949,Female,New York,45
12950,Female,New York,59
12951,Female,Miami,26
12952,Male,New York,57
12953,Female,Los Angeles,36
12954,Female,New York,51
12955,Female,Houston,34
12956,Male,New York,9
12957,Male,Houston,12
12958,Male,New York,2
12959,Male,New York,38
12960,Male,Miami,5
12961,Male,Los Angeles,5
12962,Male,Los Angeles,52
12963,Female,Chicago,22
12964,Female,Miami,5
12965,Female,Miami,59
12966,Male,Los Angeles,4
12967,Male,Miami,9
12968,Male,Los Angeles,29
12969,Male,Miami,22
12970,Male,New York,27
12971,Female,Los Angeles,10
12972,Female,Los Angeles,16
12973,Male,Houston,42
12974,Male,Miami,42
12975,Male,Miami,51
12976,Male,Los Angeles,10
12977,Female,New York,6
12978,Male,New York,49
12979,Male,New York,5
12980,Male,Miami,58
12981,Male,Houston,6
12982,Female,Los Angeles,59
12983,Male,Chicago,56
12984,Male,Houston,59
12985,Female,Chicago,47
12986,Female,Houston,25
12987,Female,New York,59
12988,Male,Miami,51
12989,Male,Chicago,50
12990,Female,Houston,4
12991,Female,Miami,40
12992,Female,Chicago,59
12993,Female,Los Angeles,48
12994,Female,Houston,32
12995,Female,Los Angeles,56
12996,Male,New York,51
12997,Male,Los Angeles,52
12998,Male,Los Angeles,35
12999,Female,Houston,10
13000,Female,New York,34
13001,Female,Los Angeles,36
13002,Female,Miami,6
13003,Female,Chicago,43
13004,Female,Los Angeles,46
13005,Male,New York,16
13006,Male,Los Angeles,59
13007,Female,Chicago,53
13008,Male,New York,19
13009,Female,Houston,34
13010,Male,New York,25
13011,Female,Houston,31
13012,Female,New York,49
13013,Male,Chicago,41
13014,Male,Chicago,17
13015,Female,New York,47
13016,Female,Los Angeles,30
13017,Male,Chicago,39
13018,Male,Houston,54
13019,Female,Houston,55
13020,Male,Miami,31
13021,Female,Houston,19
13022,Female,Miami,35
13023,Female,New York,29
13024,Female,New York,59
13025,Male,New York,1
13026,Male,Los Angeles,4
13027,Male,Los Angeles,28
13028,Male,Miami,18
13029,Male,Houston,26
13030,Male,Houston,40
13031,Male,New York,19
13032,Female,Chicago,55
13033,Male,Los Angeles,55
13034,Male,Los Angeles,57
13035,Female,New York,6
13036,Male,Los Angeles,1
13037,Male,New York,8
13038,Female,Miami,33
13039,Male,Houston,51
13040,Male,Chicago,43
13041,Male,Houston,21
13042,Female,Houston,24
13043,Male,Miami,25
13044,Male,Los Angeles,47
13045,Female,Chicago,55
13046,Male,Los Angeles,57
13047,Female,Houston,43
13048,Female,New York,19
13049,Male,Houston,29
13050,Female,Los Angeles,53
13051,Female,Houston,10
13052,Male,New York,56
13053,Female,Miami,12
13054,Female,Los Angeles,33
13055,Male,Houston,56
13056,Male,Los Angeles,7
13057,Male,Miami,17
13058,Female,Houston,58
13059,Male,Houston,10
13060,Female,Los Angeles,31
13061,Female,Los Angeles,6
13062,Female,New York,17
13063,Female,Miami,50
13064,Female,New York,37
13065,Female,Houston,18
13066,Female,Los Angeles,26
13067,Male,Houston,49
13068,Male,Houston,54
13069,Female,Chicago,16
13070,Female,Chicago,8
13071,Male,Houston,24
13072,Female,Los Angeles,13
13073,Male,Houston,29
13074,Male,Chicago,32
13075,Male,Los Angeles,24
13076,Female,Houston,16
13077,Female,Miami,11
13078,Male,Miami,32
13079,Male,Houston,6
13080,Male,Los Angeles,59
13081,Male,Houston,35
13082,Male,Houston,33
13083,Female,Chicago,18
13084,Male,Miami,37
13085,Female,Chicago,13
13086,Male,Chicago,10
13087,Female,Houston,37
13088,Female,Chicago,26
13089,Female,Miami,46
13090,Female,Chicago,17
13091,Female,Miami,1
13092,Female,Chicago,25
13093,Male,Miami,34
13094,Female,Chicago,39
13095,Male,Chicago,10
13096,Female,Los Angeles,20
13097,Female,Miami,7
13098,Male,Miami,56
13099,Female,Miami,16
13100,Male,New York,37
13101,Male,Chicago,29
13102,Male,Miami,12
13103,Male,New York,17
13104,Female,Los Angeles,48
13105,Female,Miami,20
13106,Male,Miami,26
13107,Female,New York,48
13108,Female,Chicago,19
13109,Male,Los Angeles,58
13110,Female,Miami,47
13111,Male,Chicago,12
13112,Male,Los Angeles,21
13113,Female,Houston,42
13114,Female,Houston,58
13115,Female,Los Angeles,54
13116,Male,New York,34
13117,Male,Los Angeles,7
13118,Female,Los Angeles,45
13119,Female,New York,35
13120,Female,New York,15
13121,Female,Chicago,1
13122,Male,Chicago,26
13123,Female,New York,35
13124,Male,Houston,25
13125,Male,Houston,42
13126,Female,Los Angeles,59
13127,Female,Miami,59
13128,Female,Los Angeles,15
13129,Male,Los Angeles,22
13130,Female,Miami,59
13131,Female,New York,6
13132,Male,Houston,52
13133,Female,Los Angeles,15
13134,Male,Miami,24
13135,Female,Chicago,21
13136,Male,Los Angeles,7
13137,Female,Houston,57
13138,Female,New York,29
13139,Male,Los Angeles,32
13140,Male,Los Angeles,32
13141,Female,Miami,53
13142,Male,Chicago,59
13143,Male,Chicago,5
13144,Male,New York,4
13145,Male,Houston,22
13146,Female,New York,18
13147,Female,Los Angeles,35
13148,Male,Los Angeles,17
13149,Male,Chicago,50
13150,Male,Houston,50
13151,Male,Miami,56
13152,Female,Houston,24
13153,Female,Los Angeles,2
13154,Male,Miami,13
13155,Male,Houston,54
13156,Male,Houston,15
13157,Female,Miami,5
13158,Male,Los Angeles,3
13159,Female,Houston,37
13160,Male,Miami,37
13161,Female,Los Angeles,37
13162,Male,Miami,3
13163,Female,Miami,35
13164,Male,Houston,52
13165,Male,Los Angeles,23
13166,Male,Houston,28
13167,Female,New York,30
13168,Male,New York,18
13169,Female,Los Angeles,58
13170,Female,Miami,52
13171,Male,Houston,36
13172,Male,Houston,33
13173,Male,Los Angeles,26
13174,Female,Los Angeles,48
13175,Male,New York,40
13176,Female,Chicago,17
13177,Female,Los Angeles,40
13178,Male,Chicago,7
13179,Male,Los Angeles,57
13180,Male,Miami,8
13181,Male,Miami,53
13182,Male,New York,56
13183,Male,New York,31
13184,Female,Chicago,59
13185,Female,Los Angeles,58
13186,Female,Houston,12
13187,Male,New York,48
13188,Female,Houston,31
13189,Female,Houston,44
13190,Female,Los Angeles,19
13191,Female,Chicago,10
13192,Female,Los Angeles,39
13193,Male,New York,12
13194,Male,Houston,20
13195,Female,Los Angeles,37
13196,Female,Los Angeles,48
13197,Female,Los Angeles,41
13198,Male,New York,7
13199,Male,Chicago,52
13200,Female,Los Angeles,54
13201,Male,New York,58
13202,Male,Houston,14
13203,Female,Miami,11
13204,Male,New York,7
13205,Male,Miami,29
13206,Female,Los Angeles,10
13207,Male,Los Angeles,29
13208,Male,New York,9
13209,Female,Miami,36
13210,Male,Los Angeles,48
13211,Male,Houston,10
13212,Female,Chicago,19
13213,Female,Chicago,56
13214,Female,Los Angeles,31
13215,Male,Miami,17
13216,Female,Los Angeles,9
13217,Male,Miami,45
13218,Female,Houston,33
13219,Male,Miami,34
13220,Female,Los Angeles,45
13221,Female,Houston,24
13222,Female,New York,9
13223,Female,Chicago,7
13224,Male,Los Angeles,16
13225,Female,Los Angeles,19
13226,Female,Los Angeles,39
13227,Male,Houston,6
13228,Female,New York,50
13229,Male,Miami,51
13230,Female,New York,11
13231,Female,Houston,12
13232,Female,Los Angeles,58
13233,Male,Chicago,42
13234,Female,Los Angeles,13
13235,Female,Miami,12
13236,Female,Chicago,21
13237,Male,Los Angeles,10
13238,Male,Chicago,20
13239,Female,New York,50
13240,Male,Houston,36
13241,Female,Los Angeles,28
13242,Female,Miami,24
13243,Female,New York,5
13244,Female,Los Angeles,37
13245,Female,New York,12
13246,Female,Miami,58
13247,Female,Los Angeles,35
13248,Male,Miami,40
13249,Male,Chicago,54
13250,Male,Miami,2
13251,Male,Chicago,50
13252,Male,Los Angeles,41
13253,Male,Chicago,45
13254,Male,Los Angeles,39
13255,Female,Los Angeles,42
13256,Female,Houston,9
13257,Female,Los Angeles,22
13258,Female,Chicago,47
13259,Male,Houston,5
13260,Male,Houston,12
13261,Female,Los Angeles,1
13262,Female,Miami,44
13263,Male,Miami,22
13264,Female,Houston,38
13265,Female,Los Angeles,51
13266,Female,Miami,19
13267,Female,Los Angeles,16
13268,Male,Los Angeles,31
13269,Female,Houston,51
13270,Female,Houston,3
13271,Male,New York,23
13272,Male,Miami,42
13273,Female,Miami,59
13274,Male,Miami,18
13275,Female,Chicago,26
13276,Female,Los Angeles,13
13277,Male,Houston,58
13278,Female,Miami,18
13279,Female,New York,3
13280,Female,Miami,58
13281,Female,Los Angeles,23
13282,Male,Los Angeles,3
13283,Male,Houston,55
13284,Female,Chicago,25
13285,Male,Houston,27
13286,Female,Miami,58
13287,Female,New York,44
13288,Female,Houston,27
13289,Female,Chicago,52
13290,Female,Houston,39
13291,Male,Los Angeles,25
13292,Female,Miami,24
13293,Male,Miami,8
13294,Male,Miami,9
13295,Female,Miami,46
13296,Female,Miami,37
13297,Female,Miami,30
13298,Female,New York,53
13299,Female,Chicago,19
13300,Male,Miami,53
13301,Female,Chicago,16
13302,Female,Miami,24
13303,Male,Houston,44
13304,Male,Miami,21
13305,Female,Los Angeles,36
13306,Male,New York,40
13307,Female,Houston,39
13308,Male,Houston,47
13309,Male,Los Angeles,6
13310,Female,Miami,5
13311,Male,New York,14
13312,Male,Houston,53
13313,Male,New York,45
13314,Male,Houston,42
13315,Male,Miami,50
13316,Male,Houston,4
13317,Female,Houston,8
13318,Female,Chicago,24
13319,Male,Miami,11
13320,Female,Los Angeles,17
13321,Female,Los Angeles,50
