CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
12384,202384,13-01-2023,SKU2658,Electronics Product 2384,Electronics,4,417.37,32.43,Used
12385,202385,22-05-2023,SKU4951,Home Decor Product 2385,Home Decor,5,352.05,9.09,Not Used
12386,202386,07-07-2023,SKU8299,Apparel Product 2386,Apparel,3,229.98,36.31,Not Used
12387,202387,08-10-2023,SKU8456,Home Decor Product 2387,Home Decor,4,772.83,23.41,Not Used
12388,202388,25-04-2023,SKU5137,Sports Product 2388,Sports,5,698.59,11.83,Used
12389,202389,24-08-2023,SKU8931,Sports Product 2389,Sports,2,367.12,49.07,Used
12390,202390,04-12-2023,SKU2714,Home Decor Product 2390,Home Decor,2,327.9,45.55,Used
12391,202391,10-01-2023,SKU4331,Apparel Product 2391,Apparel,4,11.23,45.21,Not Used
12392,202392,18-07-2023,SKU4347,Home Decor Product 2392,Home Decor,1,72.92,40.5,Used
12393,202393,09-09-2023,SKU2986,Home Decor Product 2393,Home Decor,1,627.02,36.14,Not Used
12394,202394,19-02-2023,SKU4544,Sports Product 2394,Sports,4,519.46,34.48,Not Used
12395,202395,22-05-2023,SKU7979,Home Decor Product 2395,Home Decor,1,440.46,9.77,Used
12396,202396,28-09-2023,SKU1701,Beauty Product 2396,Beauty,1,829.23,45.53,Not Used
12397,202397,16-01-2023,SKU8737,Beauty Product 2397,Beauty,2,508.86,44.65,Used
12398,202398,02-01-2023,SKU4786,Sports Product 2398,Sports,1,390.65,38.65,Used
12399,202399,07-06-2023,SKU8262,Apparel Product 2399,Apparel,1,169.64,46.73,Used
12400,202400,30-01-2023,SKU3471,Apparel Product 2400,Apparel,4,822.48,29.89,Used
12401,202401,23-03-2023,SKU6014,Sports Product 2401,Sports,1,580.49,25.14,Not Used
12402,202402,31-01-2023,SKU7659,Apparel Product 2402,Apparel,3,101.54,48.56,Used
12403,202403,24-08-2023,SKU5260,Electronics Product 2403,Electronics,3,652.41,25.89,Used
12404,202404,29-11-2023,SKU6545,Beauty Product 2404,Beauty,4,430.82,33.86,Not Used
12405,202405,28-05-2023,SKU4044,Electronics Product 2405,Electronics,3,813.27,21.79,Not Used
12406,202406,26-06-2023,SKU4883,Electronics Product 2406,Electronics,2,919.73,33.63,Used
12407,202407,04-02-2023,SKU3940,Electronics Product 2407,Electronics,4,604.46,37.4,Used
12408,202408,23-01-2023,SKU6161,Sports Product 2408,Sports,1,734.3,33.11,Used
12409,202409,16-04-2023,SKU2820,Electronics Product 2409,Electronics,3,66.02,28.16,Used
12410,202410,07-04-2023,SKU7884,Home Decor Product 2410,Home Decor,2,564.65,18.5,Not Used
12411,202411,18-08-2023,SKU3802,Apparel Product 2411,Apparel,4,757.79,33.97,Used
12412,202412,15-08-2023,SKU3463,Sports Product 2412,Sports,4,501.79,45.88,Not Used
12413,202413,10-04-2023,SKU4371,Home Decor Product 2413,Home Decor,1,597.61,5.31,Not Used
12414,202414,24-02-2023,SKU8222,Home Decor Product 2414,Home Decor,5,899.96,11.03,Not Used
12415,202415,14-07-2023,SKU9527,Beauty Product 2415,Beauty,3,206.12,10.39,Used
12416,202416,08-01-2023,SKU5976,Beauty Product 2416,Beauty,2,107.26,46.54,Used
12417,202417,11-11-2023,SKU6067,Home Decor Product 2417,Home Decor,4,693.74,34.82,Not Used
12418,202418,08-05-2023,SKU8501,Beauty Product 2418,Beauty,3,824.62,47.83,Used
12419,202419,01-02-2023,SKU3788,Apparel Product 2419,Apparel,2,851.99,31.23,Not Used
12420,202420,03-04-2023,SKU5125,Apparel Product 2420,Apparel,2,645.23,25.78,Not Used
12421,202421,07-01-2023,SKU4606,Beauty Product 2421,Beauty,4,834.88,40.66,Used
12422,202422,15-09-2023,SKU2540,Electronics Product 2422,Electronics,3,703.66,12.24,Used
12423,202423,07-12-2023,SKU9766,Home Decor Product 2423,Home Decor,2,96.5,22.16,Not Used
12424,202424,08-08-2023,SKU1220,Apparel Product 2424,Apparel,4,764.42,25.98,Not Used
12425,202425,28-08-2023,SKU5922,Beauty Product 2425,Beauty,3,187.57,18.43,Not Used
12426,202426,16-04-2023,SKU6613,Beauty Product 2426,Beauty,3,244.24,21.71,Used
12427,202427,05-02-2023,SKU1753,Apparel Product 2427,Apparel,4,400.7,8.51,Used
12428,202428,14-02-2023,SKU8488,Apparel Product 2428,Apparel,3,321.42,13.91,Used
12429,202429,25-10-2023,SKU8206,Electronics Product 2429,Electronics,5,328.44,20.1,Not Used
12430,202430,05-11-2023,SKU8938,Beauty Product 2430,Beauty,2,177.57,40.82,Used
12431,202431,09-01-2023,SKU2961,Beauty Product 2431,Beauty,2,300.93,13.21,Not Used
12432,202432,28-03-2023,SKU6958,Sports Product 2432,Sports,3,29.47,20.6,Not Used
12433,202433,27-11-2023,SKU4483,Electronics Product 2433,Electronics,4,478.18,7.92,Used
12434,202434,26-06-2023,SKU7635,Apparel Product 2434,Apparel,1,770.91,30.07,Not Used
12435,202435,10-05-2023,SKU9629,Apparel Product 2435,Apparel,3,863.62,32.51,Not Used
12436,202436,14-07-2023,SKU9670,Home Decor Product 2436,Home Decor,1,822.22,43.95,Not Used
12437,202437,11-01-2023,SKU1782,Apparel Product 2437,Apparel,3,422.29,41.86,Used
12438,202438,02-11-2023,SKU6103,Beauty Product 2438,Beauty,1,733.12,17.84,Not Used
12439,202439,02-05-2023,SKU5167,Apparel Product 2439,Apparel,3,295.01,11.16,Not Used
12440,202440,23-08-2023,SKU1219,Beauty Product 2440,Beauty,4,65.01,12.02,Used
12441,202441,27-11-2023,SKU9029,Beauty Product 2441,Beauty,1,679.21,48.6,Not Used
12442,202442,31-01-2023,SKU8146,Electronics Product 2442,Electronics,5,652.31,35.3,Used
12443,202443,14-12-2023,SKU1289,Apparel Product 2443,Apparel,4,803.61,6.92,Used
12444,202444,12-08-2023,SKU1379,Electronics Product 2444,Electronics,3,619.95,11.16,Not Used
12445,202445,02-06-2023,SKU7886,Beauty Product 2445,Beauty,1,165.32,26.86,Not Used
12446,202446,31-07-2023,SKU2958,Apparel Product 2446,Apparel,2,854.63,14.35,Used
12447,202447,02-04-2023,SKU9257,Apparel Product 2447,Apparel,4,630.98,41.16,Not Used
12448,202448,27-11-2023,SKU3183,Electronics Product 2448,Electronics,1,809.53,30.79,Not Used
12449,202449,14-12-2023,SKU4774,Electronics Product 2449,Electronics,4,776.37,32.57,Not Used
12450,202450,09-05-2023,SKU4919,Beauty Product 2450,Beauty,1,304.89,25.83,Not Used
12451,202451,16-07-2023,SKU7202,Beauty Product 2451,Beauty,2,83.81,16.52,Used
12452,202452,11-02-2023,SKU1777,Apparel Product 2452,Apparel,5,184.74,31.52,Used
12453,202453,16-08-2023,SKU3566,Apparel Product 2453,Apparel,2,101.93,37.26,Not Used
12454,202454,13-07-2023,SKU8404,Sports Product 2454,Sports,3,250.98,21.69,Used
12455,202455,18-01-2023,SKU1078,Sports Product 2455,Sports,4,464.94,27.72,Used
12456,202456,29-11-2023,SKU2581,Home Decor Product 2456,Home Decor,5,907.74,42.79,Used
12457,202457,31-08-2023,SKU8967,Beauty Product 2457,Beauty,4,873.3,11.69,Not Used
12458,202458,03-10-2023,SKU8839,Home Decor Product 2458,Home Decor,1,721.41,29.54,Used
12459,202459,07-05-2023,SKU3162,Home Decor Product 2459,Home Decor,3,33.87,20.68,Used
12460,202460,16-03-2023,SKU2485,Electronics Product 2460,Electronics,3,347.98,36.63,Used
12461,202461,03-03-2023,SKU6745,Electronics Product 2461,Electronics,4,685.52,5.85,Used
12462,202462,15-10-2023,SKU3620,Sports Product 2462,Sports,3,137.74,35.17,Used
12463,202463,05-07-2023,SKU1964,Home Decor Product 2463,Home Decor,4,803.08,9.63,Not Used
12464,202464,27-06-2023,SKU3673,Sports Product 2464,Sports,1,915.43,7.91,Not Used
12465,202465,15-06-2023,SKU6293,Beauty Product 2465,Beauty,1,360.56,37.61,Used
12466,202466,02-07-2023,SKU8259,Apparel Product 2466,Apparel,4,708.78,33.82,Not Used
12467,202467,28-01-2023,SKU2718,Electronics Product 2467,Electronics,2,156.72,45.27,Used
12468,202468,26-11-2023,SKU2228,Beauty Product 2468,Beauty,2,693.91,28.38,Not Used
12469,202469,04-09-2023,SKU4778,Beauty Product 2469,Beauty,1,31.24,28.85,Not Used
12470,202470,03-12-2023,SKU2840,Electronics Product 2470,Electronics,5,159.26,36.82,Not Used
12471,202471,22-01-2023,SKU1497,Electronics Product 2471,Electronics,2,712.78,19.55,Not Used
12472,202472,06-04-2023,SKU1536,Home Decor Product 2472,Home Decor,4,714.73,6.66,Not Used
12473,202473,02-05-2023,SKU4305,Sports Product 2473,Sports,1,644.75,15.35,Not Used
12474,202474,07-09-2023,SKU8124,Beauty Product 2474,Beauty,3,482.59,15.71,Not Used
12475,202475,04-11-2023,SKU2971,Home Decor Product 2475,Home Decor,3,678.16,20.1,Used
12476,202476,30-11-2023,SKU8587,Home Decor Product 2476,Home Decor,2,776.06,47.46,Used
12477,202477,22-11-2023,SKU4527,Beauty Product 2477,Beauty,5,966.82,41.22,Used
12478,202478,17-05-2023,SKU1299,Beauty Product 2478,Beauty,2,889.75,47.12,Used
12479,202479,04-10-2023,SKU3386,Apparel Product 2479,Apparel,5,796.59,49.94,Used
12480,202480,16-11-2023,SKU4963,Sports Product 2480,Sports,2,697.81,24.52,Not Used
12481,202481,28-11-2023,SKU5687,Beauty Product 2481,Beauty,3,578.41,15.22,Not Used
12482,202482,02-03-2023,SKU5171,Electronics Product 2482,Electronics,5,129.4,30.2,Not Used
12483,202483,07-09-2023,SKU4859,Apparel Product 2483,Apparel,3,173.9,44.65,Used
12484,202484,05-04-2023,SKU4695,Sports Product 2484,Sports,4,822.08,25.96,Not Used
12485,202485,23-10-2023,SKU8242,Electronics Product 2485,Electronics,4,805.28,27.74,Not Used
12486,202486,03-07-2023,SKU7131,Electronics Product 2486,Electronics,1,618.31,11.05,Used
12487,202487,17-09-2023,SKU4617,Sports Product 2487,Sports,3,444.45,23.92,Used
12488,202488,14-10-2023,SKU3700,Apparel Product 2488,Apparel,3,35.77,22.41,Not Used
12489,202489,04-06-2023,SKU2005,Electronics Product 2489,Electronics,1,333.91,20.83,Not Used
12490,202490,05-07-2023,SKU2701,Home Decor Product 2490,Home Decor,4,426.43,44.93,Not Used
12491,202491,10-03-2023,SKU4302,Sports Product 2491,Sports,4,490.96,7.67,Not Used
12492,202492,22-11-2023,SKU9995,Sports Product 2492,Sports,5,930.03,48.75,Used
12493,202493,18-09-2023,SKU4366,Beauty Product 2493,Beauty,5,117.62,5.37,Used
12494,202494,25-04-2023,SKU4162,Apparel Product 2494,Apparel,4,523.68,47.55,Used
12495,202495,13-12-2023,SKU9306,Home Decor Product 2495,Home Decor,2,374.24,29.66,Not Used
12496,202496,08-01-2023,SKU3137,Home Decor Product 2496,Home Decor,3,990.2,36.61,Not Used
12497,202497,22-09-2023,SKU5852,Beauty Product 2497,Beauty,5,863.25,13.42,Used
12498,202498,28-09-2023,SKU1030,Electronics Product 2498,Electronics,2,444.4,34.44,Not Used
12499,202499,06-09-2023,SKU6948,Electronics Product 2499,Electronics,5,999.7,44.69,Not Used
12500,202500,15-04-2023,SKU2805,Home Decor Product 2500,Home Decor,1,518.92,11.28,Used
12501,202501,20-09-2023,SKU7413,Apparel Product 2501,Apparel,3,175.45,10.72,Used
12502,202502,12-08-2023,SKU4569,Electronics Product 2502,Electronics,5,560.32,18.68,Not Used
12503,202503,24-11-2023,SKU6310,Sports Product 2503,Sports,4,233.94,12.28,Used
12504,202504,28-09-2023,SKU1456,Beauty Product 2504,Beauty,1,639.95,9.98,Not Used
12505,202505,14-06-2023,SKU1448,Apparel Product 2505,Apparel,1,938.07,35.52,Not Used
12506,202506,24-03-2023,SKU1067,Electronics Product 2506,Electronics,4,788.34,14.62,Not Used
12507,202507,22-10-2023,SKU5089,Home Decor Product 2507,Home Decor,1,280.43,35.02,Not Used
12508,202508,14-05-2023,SKU2862,Beauty Product 2508,Beauty,3,303.89,43.79,Not Used
12509,202509,30-07-2023,SKU2802,Electronics Product 2509,Electronics,5,78.6,34.34,Not Used
12510,202510,09-11-2023,SKU8554,Home Decor Product 2510,Home Decor,1,293.01,10.37,Used
12511,202511,02-04-2023,SKU9319,Electronics Product 2511,Electronics,3,101.7,30.81,Used
12512,202512,03-12-2023,SKU6895,Beauty Product 2512,Beauty,4,504.45,22.71,Not Used
12513,202513,07-05-2023,SKU6515,Sports Product 2513,Sports,5,711.26,20.45,Not Used
12514,202514,10-07-2023,SKU4738,Sports Product 2514,Sports,4,753.67,19.33,Not Used
12515,202515,08-06-2023,SKU1367,Home Decor Product 2515,Home Decor,5,68.93,46.82,Used
12516,202516,27-11-2023,SKU7201,Sports Product 2516,Sports,1,346.56,38.41,Not Used
12517,202517,01-12-2023,SKU3640,Beauty Product 2517,Beauty,1,295.29,11.02,Used
12518,202518,10-01-2023,SKU5907,Home Decor Product 2518,Home Decor,5,113.26,26.42,Used
12519,202519,17-04-2023,SKU1058,Electronics Product 2519,Electronics,3,368.85,19.32,Not Used
12520,202520,28-03-2023,SKU5256,Apparel Product 2520,Apparel,3,306.33,49.01,Used
12521,202521,08-03-2023,SKU9294,Electronics Product 2521,Electronics,3,638.15,49.01,Used
12522,202522,03-03-2023,SKU5941,Beauty Product 2522,Beauty,2,884.47,19.38,Used
12523,202523,26-05-2023,SKU5507,Home Decor Product 2523,Home Decor,3,460.29,20.85,Not Used
12524,202524,02-06-2023,SKU1785,Electronics Product 2524,Electronics,1,749.2,31.97,Used
12525,202525,17-04-2023,SKU3446,Home Decor Product 2525,Home Decor,2,154.55,26.57,Not Used
12526,202526,28-05-2023,SKU9628,Sports Product 2526,Sports,3,896.02,14.59,Used
12527,202527,05-07-2023,SKU3365,Apparel Product 2527,Apparel,1,161.07,34.72,Used
12528,202528,15-12-2023,SKU5701,Beauty Product 2528,Beauty,2,200.18,20.04,Used
12529,202529,08-12-2023,SKU8417,Electronics Product 2529,Electronics,1,115.4,34.42,Used
12530,202530,27-06-2023,SKU6566,Apparel Product 2530,Apparel,5,316.58,22.27,Used
12531,202531,01-12-2023,SKU9688,Beauty Product 2531,Beauty,1,556.89,36.51,Not Used
12532,202532,23-09-2023,SKU7383,Beauty Product 2532,Beauty,2,988.11,35.05,Not Used
12533,202533,29-05-2023,SKU2489,Sports Product 2533,Sports,3,795.43,27.9,Used
12534,202534,04-09-2023,SKU3334,Home Decor Product 2534,Home Decor,2,386.63,36.71,Used
12535,202535,11-09-2023,SKU8690,Home Decor Product 2535,Home Decor,3,580.09,25.74,Used
12536,202536,29-01-2023,SKU4389,Apparel Product 2536,Apparel,3,627.07,10.23,Used
12537,202537,18-12-2023,SKU1202,Sports Product 2537,Sports,4,824.5,13.19,Not Used
12538,202538,23-09-2023,SKU1230,Beauty Product 2538,Beauty,5,739.09,16.07,Not Used
12539,202539,13-01-2023,SKU8047,Sports Product 2539,Sports,4,573.6,7.85,Used
12540,202540,16-02-2023,SKU3962,Sports Product 2540,Sports,2,672.49,37.01,Not Used
12541,202541,31-05-2023,SKU3327,Apparel Product 2541,Apparel,4,748.46,21.53,Used
12542,202542,19-02-2023,SKU3784,Home Decor Product 2542,Home Decor,3,141.81,9.21,Used
12543,202543,03-08-2023,SKU1803,Sports Product 2543,Sports,2,208.45,41.9,Not Used
12544,202544,12-05-2023,SKU6766,Sports Product 2544,Sports,4,691.7,35.76,Not Used
12545,202545,23-04-2023,SKU4723,Sports Product 2545,Sports,1,851.92,25.35,Used
12546,202546,09-09-2023,SKU7396,Electronics Product 2546,Electronics,5,415.17,16.13,Used
12547,202547,07-12-2023,SKU1175,Sports Product 2547,Sports,1,980.09,11.83,Used
12548,202548,22-02-2023,SKU6691,Sports Product 2548,Sports,2,223.91,25.63,Not Used
12549,202549,10-05-2023,SKU4532,Beauty Product 2549,Beauty,4,422.53,44.84,Used
12550,202550,20-11-2023,SKU5349,Electronics Product 2550,Electronics,3,384.74,13.48,Not Used
12551,202551,12-07-2023,SKU2543,Sports Product 2551,Sports,4,930.99,30.59,Used
12552,202552,20-03-2023,SKU6456,Sports Product 2552,Sports,2,292.52,48.28,Not Used
12553,202553,26-02-2023,SKU4413,Apparel Product 2553,Apparel,2,476.08,33.67,Not Used
12554,202554,07-04-2023,SKU8085,Apparel Product 2554,Apparel,2,195.36,24.8,Not Used
12555,202555,17-07-2023,SKU5179,Electronics Product 2555,Electronics,2,526.05,37.24,Used
12556,202556,15-05-2023,SKU5807,Beauty Product 2556,Beauty,4,858.83,42.11,Used
12557,202557,27-05-2023,SKU8386,Electronics Product 2557,Electronics,1,311,31.57,Used
12558,202558,21-06-2023,SKU2940,Electronics Product 2558,Electronics,3,812.68,44.23,Not Used
12559,202559,04-03-2023,SKU1656,Apparel Product 2559,Apparel,3,912.2,28.16,Not Used
12560,202560,06-03-2023,SKU3503,Apparel Product 2560,Apparel,5,82.23,42.35,Not Used
12561,202561,22-10-2023,SKU1658,Beauty Product 2561,Beauty,2,758.86,47.84,Not Used
12562,202562,30-07-2023,SKU8038,Sports Product 2562,Sports,2,262.79,27.56,Not Used
12563,202563,19-04-2023,SKU9102,Beauty Product 2563,Beauty,2,183.57,32.23,Not Used
12564,202564,09-10-2023,SKU7025,Sports Product 2564,Sports,1,605.11,32.43,Not Used
12565,202565,21-06-2023,SKU7498,Home Decor Product 2565,Home Decor,2,708.55,40.16,Used
12566,202566,12-01-2023,SKU7348,Apparel Product 2566,Apparel,5,400.81,42.03,Not Used
12567,202567,29-11-2023,SKU4041,Home Decor Product 2567,Home Decor,5,48.78,6.23,Not Used
12568,202568,08-08-2023,SKU3338,Home Decor Product 2568,Home Decor,1,909.62,38,Not Used
12569,202569,08-12-2023,SKU1110,Apparel Product 2569,Apparel,2,733.44,40.27,Not Used
12570,202570,13-10-2023,SKU6187,Home Decor Product 2570,Home Decor,4,278.95,36.52,Not Used
12571,202571,21-06-2023,SKU2718,Electronics Product 2571,Electronics,4,501.9,37.12,Used
12572,202572,24-08-2023,SKU7516,Sports Product 2572,Sports,3,37.51,6.86,Not Used
12573,202573,15-06-2023,SKU1125,Beauty Product 2573,Beauty,1,345.89,24.89,Not Used
12574,202574,06-07-2023,SKU9453,Apparel Product 2574,Apparel,4,527.31,41.82,Not Used
12575,202575,19-06-2023,SKU3934,Electronics Product 2575,Electronics,3,522.05,47.03,Used
12576,202576,21-02-2023,SKU6917,Beauty Product 2576,Beauty,5,216.1,15.33,Not Used
12577,202577,15-11-2023,SKU2604,Beauty Product 2577,Beauty,3,778.98,31.06,Not Used
12578,202578,08-07-2023,SKU8590,Beauty Product 2578,Beauty,2,305.87,41.19,Used
12579,202579,30-04-2023,SKU3082,Home Decor Product 2579,Home Decor,2,584.61,38.86,Not Used
12580,202580,15-04-2023,SKU9846,Home Decor Product 2580,Home Decor,5,278.81,32.85,Not Used
12581,202581,11-06-2023,SKU6093,Home Decor Product 2581,Home Decor,1,430.92,5.84,Used
12582,202582,22-10-2023,SKU8143,Home Decor Product 2582,Home Decor,2,215.44,37.57,Used
12583,202583,10-02-2023,SKU1284,Electronics Product 2583,Electronics,2,636.68,39.8,Used
12584,202584,30-12-2023,SKU6566,Home Decor Product 2584,Home Decor,3,431.33,37.53,Not Used
12585,202585,14-06-2023,SKU9218,Apparel Product 2585,Apparel,3,25.96,39.46,Not Used
12586,202586,17-11-2023,SKU3274,Beauty Product 2586,Beauty,3,37.88,24.39,Not Used
12587,202587,01-12-2023,SKU4972,Electronics Product 2587,Electronics,4,476.42,49.72,Not Used
12588,202588,09-06-2023,SKU5113,Home Decor Product 2588,Home Decor,5,191.39,39.69,Not Used
12589,202589,21-09-2023,SKU7729,Beauty Product 2589,Beauty,1,589.19,31.04,Used
12590,202590,19-12-2023,SKU9348,Electronics Product 2590,Electronics,3,414.11,47.04,Not Used
12591,202591,18-01-2023,SKU2289,Beauty Product 2591,Beauty,1,657.88,45.87,Used
12592,202592,22-06-2023,SKU3511,Electronics Product 2592,Electronics,3,952.87,41.66,Not Used
12593,202593,18-12-2023,SKU6720,Sports Product 2593,Sports,2,533.45,30.37,Used
12594,202594,02-02-2023,SKU2155,Electronics Product 2594,Electronics,1,789.5,28.72,Used
12595,202595,18-09-2023,SKU3788,Home Decor Product 2595,Home Decor,4,755.51,19.79,Not Used
12596,202596,29-07-2023,SKU6153,Beauty Product 2596,Beauty,3,922.57,16.29,Used
12597,202597,26-11-2023,SKU7226,Beauty Product 2597,Beauty,5,221.88,28.06,Not Used
12598,202598,13-06-2023,SKU3976,Beauty Product 2598,Beauty,2,829.05,31,Not Used
12599,202599,05-01-2023,SKU6251,Apparel Product 2599,Apparel,3,906.47,16,Used
12600,202600,03-02-2023,SKU4499,Apparel Product 2600,Apparel,1,398.84,46.52,Used
12601,202601,07-10-2023,SKU3913,Home Decor Product 2601,Home Decor,3,320.68,30.08,Not Used
12602,202602,25-05-2023,SKU1203,Sports Product 2602,Sports,2,952.52,28.69,Not Used
12603,202603,17-12-2023,SKU2822,Apparel Product 2603,Apparel,5,631.36,24.6,Not Used
12604,202604,12-03-2023,SKU9633,Electronics Product 2604,Electronics,5,386.87,7.61,Not Used
12605,202605,14-12-2023,SKU7971,Home Decor Product 2605,Home Decor,5,793.91,44.71,Used
12606,202606,18-08-2023,SKU8425,Sports Product 2606,Sports,2,311.43,19.26,Not Used
12607,202607,05-05-2023,SKU6782,Electronics Product 2607,Electronics,3,184.64,33.91,Used
12608,202608,05-10-2023,SKU8926,Beauty Product 2608,Beauty,2,548.53,32.33,Not Used
12609,202609,28-09-2023,SKU7003,Apparel Product 2609,Apparel,2,570.55,31.3,Not Used
12610,202610,23-12-2023,SKU5175,Electronics Product 2610,Electronics,3,827.49,28.66,Not Used
12611,202611,15-01-2023,SKU8786,Sports Product 2611,Sports,4,462.46,13.16,Used
12612,202612,30-08-2023,SKU3859,Home Decor Product 2612,Home Decor,5,816.44,17.63,Used
12613,202613,02-06-2023,SKU3962,Electronics Product 2613,Electronics,1,318.21,28.59,Used
12614,202614,22-02-2023,SKU2367,Home Decor Product 2614,Home Decor,1,579.61,40.52,Not Used
12615,202615,29-05-2023,SKU6210,Beauty Product 2615,Beauty,3,216.39,24.44,Not Used
12616,202616,24-12-2023,SKU3909,Sports Product 2616,Sports,1,391.59,14.18,Used
12617,202617,07-08-2023,SKU4405,Sports Product 2617,Sports,4,858.96,8.96,Not Used
12618,202618,23-04-2023,SKU5494,Apparel Product 2618,Apparel,2,223.83,34.84,Used
12619,202619,15-10-2023,SKU1820,Sports Product 2619,Sports,5,812.14,24.05,Used
12620,202620,04-10-2023,SKU8702,Electronics Product 2620,Electronics,1,290.04,10.64,Not Used
12621,202621,24-03-2023,SKU8255,Electronics Product 2621,Electronics,1,44.14,35.35,Used
12622,202622,06-08-2023,SKU3662,Electronics Product 2622,Electronics,3,118.84,14.34,Not Used
12623,202623,14-08-2023,SKU8104,Beauty Product 2623,Beauty,3,748.42,27.91,Not Used
12624,202624,27-09-2023,SKU6372,Sports Product 2624,Sports,2,269.45,18.78,Used
12625,202625,15-01-2023,SKU5453,Sports Product 2625,Sports,5,657.6,46.93,Not Used
12626,202626,17-10-2023,SKU4129,Electronics Product 2626,Electronics,1,702.21,15.27,Used
12627,202627,05-12-2023,SKU5616,Apparel Product 2627,Apparel,2,351.67,23.9,Used
12628,202628,22-09-2023,SKU9086,Apparel Product 2628,Apparel,5,480.17,48.18,Used
12629,202629,18-07-2023,SKU2666,Sports Product 2629,Sports,2,409.73,19.34,Not Used
12630,202630,07-06-2023,SKU8389,Sports Product 2630,Sports,1,947.88,34.01,Used
12631,202631,29-11-2023,SKU4400,Home Decor Product 2631,Home Decor,3,326.75,19.25,Not Used
12632,202632,26-07-2023,SKU3200,Sports Product 2632,Sports,3,191.49,9.98,Used
12633,202633,23-06-2023,SKU1983,Electronics Product 2633,Electronics,3,371.94,33.24,Not Used
12634,202634,03-07-2023,SKU7623,Beauty Product 2634,Beauty,4,672.82,46.22,Used
12635,202635,22-09-2023,SKU9774,Sports Product 2635,Sports,2,700.39,25.37,Used
12636,202636,03-09-2023,SKU7051,Sports Product 2636,Sports,1,924.82,33.18,Not Used
12637,202637,05-02-2023,SKU5115,Electronics Product 2637,Electronics,2,882.94,32.4,Used
12638,202638,16-09-2023,SKU3640,Home Decor Product 2638,Home Decor,3,295.44,23.68,Used
12639,202639,19-01-2023,SKU7371,Sports Product 2639,Sports,2,460.61,32.67,Not Used
12640,202640,23-01-2023,SKU4417,Apparel Product 2640,Apparel,5,749.8,16.67,Not Used
12641,202641,14-04-2023,SKU7587,Apparel Product 2641,Apparel,2,917.37,22.01,Used
12642,202642,29-08-2023,SKU2883,Apparel Product 2642,Apparel,4,343.79,24.9,Used
12643,202643,27-12-2023,SKU5821,Beauty Product 2643,Beauty,4,450,43.88,Not Used
12644,202644,23-07-2023,SKU4822,Beauty Product 2644,Beauty,3,900.48,20.67,Used
12645,202645,10-09-2023,SKU9338,Sports Product 2645,Sports,1,364.9,33.58,Not Used
12646,202646,22-05-2023,SKU2716,Sports Product 2646,Sports,5,485.71,14.6,Not Used
12647,202647,29-10-2023,SKU6623,Sports Product 2647,Sports,1,905.46,16.37,Used
12648,202648,23-05-2023,SKU3477,Beauty Product 2648,Beauty,1,804.22,34.18,Not Used
12649,202649,28-09-2023,SKU1368,Sports Product 2649,Sports,5,251,39.3,Not Used
12650,202650,03-11-2023,SKU3849,Electronics Product 2650,Electronics,4,331.55,25.8,Used
12651,202651,20-04-2023,SKU3747,Home Decor Product 2651,Home Decor,3,359.43,20.08,Used
12652,202652,08-01-2023,SKU8562,Apparel Product 2652,Apparel,2,913.61,45.96,Used
12653,202653,10-03-2023,SKU8139,Apparel Product 2653,Apparel,4,998.94,11.11,Used
12654,202654,09-07-2023,SKU7704,Electronics Product 2654,Electronics,3,776.26,37.43,Not Used
12655,202655,28-06-2023,SKU2887,Sports Product 2655,Sports,4,489.48,36.06,Not Used
12656,202656,04-03-2023,SKU1059,Beauty Product 2656,Beauty,5,20.07,36.06,Not Used
12657,202657,09-03-2023,SKU1544,Sports Product 2657,Sports,1,700.51,47.09,Used
12658,202658,25-07-2023,SKU4064,Sports Product 2658,Sports,5,395.47,37.77,Not Used
12659,202659,06-01-2023,SKU7446,Apparel Product 2659,Apparel,2,636.66,18.57,Used
12660,202660,29-04-2023,SKU6803,Apparel Product 2660,Apparel,5,610.63,20.9,Not Used
12661,202661,09-11-2023,SKU2230,Beauty Product 2661,Beauty,1,486.02,22.6,Used
12662,202662,31-01-2023,SKU8542,Apparel Product 2662,Apparel,4,944.94,6.39,Used
12663,202663,06-01-2023,SKU1558,Sports Product 2663,Sports,3,32.91,46.11,Not Used
12664,202664,26-07-2023,SKU7063,Electronics Product 2664,Electronics,2,715.01,8.31,Used
12665,202665,06-06-2023,SKU9861,Beauty Product 2665,Beauty,4,415.74,36.49,Not Used
12666,202666,08-03-2023,SKU9449,Electronics Product 2666,Electronics,3,716.65,37.86,Not Used
12667,202667,26-11-2023,SKU2070,Sports Product 2667,Sports,1,678.47,42.97,Not Used
12668,202668,19-12-2023,SKU2050,Beauty Product 2668,Beauty,5,20.14,29.9,Not Used
12669,202669,02-12-2023,SKU5038,Electronics Product 2669,Electronics,4,292.49,37.64,Used
12670,202670,16-10-2023,SKU6146,Beauty Product 2670,Beauty,3,197.2,18.62,Not Used
12671,202671,20-05-2023,SKU5022,Sports Product 2671,Sports,3,175.32,38.55,Not Used
12672,202672,27-10-2023,SKU9336,Beauty Product 2672,Beauty,5,731.19,20.45,Not Used
12673,202673,13-01-2023,SKU3634,Sports Product 2673,Sports,4,247.16,45.63,Used
